release_path,unit_id,source_package_path,sha256,bytes
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed1_tau05_uniform/transport/full_reference_control/hiha_harmony30_k100/uniform_uot/transport_manifest.yaml,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed1_tau05_uniform/transport/full_reference_control/hiha_harmony30_k100/uniform_uot/transport_manifest.yaml,55c0968c922e9f1c152fe62565eb8197399c5b68253197d2fbd24ec7e652948c,855
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed1_tau05_uniform/transport/incomplete_reference/hiha_harmony30_k100/uniform_uot/cell_transport_scores.parquet,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed1_tau05_uniform/transport/incomplete_reference/hiha_harmony30_k100/uniform_uot/cell_transport_scores.parquet,35b8b44bf5b68fe1b35e3675f2e7e0cddbd5cb1e752e59058b4f3a57d272d230,130746
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed1_tau05_uniform/transport/incomplete_reference/hiha_harmony30_k100/uniform_uot/label_probabilities.npz,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed1_tau05_uniform/transport/incomplete_reference/hiha_harmony30_k100/uniform_uot/label_probabilities.npz,3b5977f3d4afaa9163bf46683350d598106a11d0d3660ad1e88d221cb7d1dfc6,53820
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed1_tau05_uniform/transport/incomplete_reference/hiha_harmony30_k100/uniform_uot/method_params.yaml,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed1_tau05_uniform/transport/incomplete_reference/hiha_harmony30_k100/uniform_uot/method_params.yaml,175f72aa32a0838820d00bd2e47d27d2cec420c50e3a49b326d2267ce6a95ad7,118
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed1_tau05_uniform/transport/incomplete_reference/hiha_harmony30_k100/uniform_uot/sparse_coupling.parquet,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed1_tau05_uniform/transport/incomplete_reference/hiha_harmony30_k100/uniform_uot/sparse_coupling.parquet,5c4accfee021d8e709a3741962c0e3311e2224e00f4b31052e9578b8f4d9e408,5646513
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed1_tau05_uniform/transport/incomplete_reference/hiha_harmony30_k100/uniform_uot/transport_manifest.yaml,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed1_tau05_uniform/transport/incomplete_reference/hiha_harmony30_k100/uniform_uot/transport_manifest.yaml,636751360c0c160c7f115456d2101891ece13668ca17e5bd33b07a814364af21,847
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/benchmark/condition_manifest.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/benchmark/condition_manifest.csv,9a09613dc857f54c2e30d715114e5b9d97d2a819e805d935e94c23eb647c540d,157
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/benchmark/full_reference_control/evaluation_truth/benchmark_truth_manifest.yaml,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/benchmark/full_reference_control/evaluation_truth/benchmark_truth_manifest.yaml,30d5665728fd9ca1f0e33e1f2e516ab8f88ec1fea75bf86cee53e50c67661d89,411
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/benchmark/full_reference_control/evaluation_truth/query_truth.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/benchmark/full_reference_control/evaluation_truth/query_truth.csv,0a0ae7994323c733a83f62cfe812ba3024374a2d95b0c89dbae841795d702454,133983
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/benchmark/full_reference_control/evaluation_truth/state_presence.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/benchmark/full_reference_control/evaluation_truth/state_presence.csv,3b6103c8eb6047c2fc688e0778b1b6436e5ba73b741f6e7f2e97b91b326e397d,157
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/benchmark/full_reference_control/model_visible/target_labels.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/benchmark/full_reference_control/model_visible/target_labels.csv,7a367db1ddbc5b03ec8ea30a6eb5605a3dbd5238dff996eca3c0e550fd85cff7,235970
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/benchmark/incomplete_reference/evaluation_truth/benchmark_truth_manifest.yaml,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/benchmark/incomplete_reference/evaluation_truth/benchmark_truth_manifest.yaml,d6a62157c8d4b7f125347e89e18e35ff38e840f17e5317674a24b2888b3f3e10,405
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/benchmark/incomplete_reference/evaluation_truth/query_truth.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/benchmark/incomplete_reference/evaluation_truth/query_truth.csv,5e92f6bff50cd3749e553f9c83bcf8a41d14779cc32bcc1c423f83e200bb51a1,133983
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/benchmark/incomplete_reference/evaluation_truth/state_presence.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/benchmark/incomplete_reference/evaluation_truth/state_presence.csv,6659b34c358b4453c789fb36c26d115db47ca1095ed27817d93a80bb0478b760,158
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/benchmark/incomplete_reference/model_visible/target_labels.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/benchmark/incomplete_reference/model_visible/target_labels.csv,4f9d442068e73170150f04b14af84d94cb401627be97788f41e3fc06a8d52505,190322
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/benchmark/split_manifest.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/benchmark/split_manifest.csv,c183491103c5a5b823601c41711cd16b91ece06e61ca4461c7165ede0a65c7cd,1039439
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/evaluation/forced_label_summary.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/evaluation/forced_label_summary.csv,6ae53fb1c506b3fc15202f16d76c638fd5f4881a38ef661535f279522af039bb,6531
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/evaluation/metrics.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/evaluation/metrics.csv,bf9f71d0df13395bd119ee7f296c06d57ce622a9f986e4e72884ebd540ed4ba1,26193
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/scoring/full_reference_control/external_reference_mapping/cell_scores.parquet,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/scoring/full_reference_control/external_reference_mapping/cell_scores.parquet,915bf95d1a3f80d929c5895446fafb45110f0d90cae6107f671f14359a5f7f32,366815
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/scoring/full_reference_control/hiha_harmony30_k100/cell_scores.parquet,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/scoring/full_reference_control/hiha_harmony30_k100/cell_scores.parquet,9d4a5734ffcf6044bb091b5faa9e9d51293a583f420829ac7d8a6b84c08c272e,367453
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/scoring/incomplete_reference/external_reference_mapping/cell_scores.parquet,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/scoring/incomplete_reference/external_reference_mapping/cell_scores.parquet,e55758feac684d5bf3208667bc040b545d3662fac6a15677a8477f527be7c994,346672
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/scoring/incomplete_reference/hiha_harmony30_k100/cell_scores.parquet,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/scoring/incomplete_reference/hiha_harmony30_k100/cell_scores.parquet,b791ded885accfb5752a7eef014787bf72f18767def6fdff75f586e295d41f7e,359663
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/transport/full_reference_control/hiha_harmony30_k100/coreot_full/cell_transport_scores.parquet,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/transport/full_reference_control/hiha_harmony30_k100/coreot_full/cell_transport_scores.parquet,47e0757535606b9c627b935ccd5b26b0b6db15f9e1de783002863a944cc7b528,142639
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/transport/full_reference_control/hiha_harmony30_k100/coreot_full/label_probabilities.npz,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/transport/full_reference_control/hiha_harmony30_k100/coreot_full/label_probabilities.npz,75639c71acd53bb14f0f07bb35050551687e73c2f9b3e218c032a3eb9bbbdb5c,66364
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/transport/full_reference_control/hiha_harmony30_k100/coreot_full/method_params.yaml,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/transport/full_reference_control/hiha_harmony30_k100/coreot_full/method_params.yaml,a45384fd7e773b5d3a8659d737847d949c4ab9c9fa843c2f07379589ad409e73,142
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/transport/full_reference_control/hiha_harmony30_k100/coreot_full/sparse_coupling.parquet,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/transport/full_reference_control/hiha_harmony30_k100/coreot_full/sparse_coupling.parquet,8ed139cb8edb625c29cbdf4dad1696a0ff2279bf16d8c256b2e3ae3c214e9713,6608805
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/transport/full_reference_control/hiha_harmony30_k100/coreot_full/transport_manifest.yaml,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/transport/full_reference_control/hiha_harmony30_k100/coreot_full/transport_manifest.yaml,a56b0e0e5505c40ca7e7a0f6cab560c592b56ac56da12ab5b1f9f9441f028236,900
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/transport/incomplete_reference/hiha_harmony30_k100/coreot_full/cell_transport_scores.parquet,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/transport/incomplete_reference/hiha_harmony30_k100/coreot_full/cell_transport_scores.parquet,0af4049e3248370e60719bb9c876def46c810390235ef445f9af101240dea8b6,138478
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/transport/incomplete_reference/hiha_harmony30_k100/coreot_full/label_probabilities.npz,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/transport/incomplete_reference/hiha_harmony30_k100/coreot_full/label_probabilities.npz,5d98250974892800d7a6cea4b6ad08ab428bcceab18d3fb3a4d86b19797811c2,56261
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/transport/incomplete_reference/hiha_harmony30_k100/coreot_full/method_params.yaml,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/transport/incomplete_reference/hiha_harmony30_k100/coreot_full/method_params.yaml,a45384fd7e773b5d3a8659d737847d949c4ab9c9fa843c2f07379589ad409e73,142
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/transport/incomplete_reference/hiha_harmony30_k100/coreot_full/sparse_coupling.parquet,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/transport/incomplete_reference/hiha_harmony30_k100/coreot_full/sparse_coupling.parquet,5bed989f89fb0cee14c1bc915cb59e0eeadf88506adf27c3c63f9207df0423f7,5696690
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/transport/incomplete_reference/hiha_harmony30_k100/coreot_full/transport_manifest.yaml,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_report_leave_one_HIHA_DC/transport/incomplete_reference/hiha_harmony30_k100/coreot_full/transport_manifest.yaml,75b80cc721b4605303ae2c2ffc18e70d91e4dd62b14cb56408adb5d06422b29d,892
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/benchmark/condition_manifest.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/benchmark/condition_manifest.csv,9a09613dc857f54c2e30d715114e5b9d97d2a819e805d935e94c23eb647c540d,157
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/benchmark/full_reference_control/evaluation_truth/benchmark_truth_manifest.yaml,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/benchmark/full_reference_control/evaluation_truth/benchmark_truth_manifest.yaml,86435e7ebedc8ec1a6f60adce7636d2710775131927bbc0fabb9744777fdf1f6,389
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/benchmark/full_reference_control/evaluation_truth/query_truth.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/benchmark/full_reference_control/evaluation_truth/query_truth.csv,0a0ae7994323c733a83f62cfe812ba3024374a2d95b0c89dbae841795d702454,133983
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/benchmark/full_reference_control/evaluation_truth/state_presence.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/benchmark/full_reference_control/evaluation_truth/state_presence.csv,3b6103c8eb6047c2fc688e0778b1b6436e5ba73b741f6e7f2e97b91b326e397d,157
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/benchmark/incomplete_reference/evaluation_truth/benchmark_truth_manifest.yaml,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/benchmark/incomplete_reference/evaluation_truth/benchmark_truth_manifest.yaml,d3710a77846ca737e3cc18a8be40da3bd1a29dbd5d65ba36b5ed05aa9faf2ac4,383
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/benchmark/incomplete_reference/evaluation_truth/query_truth.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/benchmark/incomplete_reference/evaluation_truth/query_truth.csv,5e92f6bff50cd3749e553f9c83bcf8a41d14779cc32bcc1c423f83e200bb51a1,133983
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/benchmark/incomplete_reference/evaluation_truth/state_presence.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/benchmark/incomplete_reference/evaluation_truth/state_presence.csv,6659b34c358b4453c789fb36c26d115db47ca1095ed27817d93a80bb0478b760,158
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/benchmark/split_manifest.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/benchmark/split_manifest.csv,c183491103c5a5b823601c41711cd16b91ece06e61ca4461c7165ede0a65c7cd,1039439
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/evaluation/forced_label_summary.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/evaluation/forced_label_summary.csv,d4aacdfe2bc943fdbb132368e864d2567606af48d5a1b3bcdf09c0c587707bc9,1797
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/evaluation/metrics.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/evaluation/metrics.csv,7527dafe2e2eb9acedbf9e7d700ac2d56d0effd2f0e184d6eae92d6738192bf6,5503
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/scoring/full_reference_control/hiha_harmony30_k100/cell_scores.parquet,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/scoring/full_reference_control/hiha_harmony30_k100/cell_scores.parquet,3be3ac8faf821df149e818375ec209dac399b9f99538ba10f61d3058ecb5b5b1,157470
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/scoring/incomplete_reference/hiha_harmony30_k100/cell_scores.parquet,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/scoring/incomplete_reference/hiha_harmony30_k100/cell_scores.parquet,25c72dad22b467ca84e282e18a11aa477e4b687b8a1079fc432bc0988532b2d5,155172
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/transport/full_reference_control/hiha_harmony30_k100/uniform_uot/cell_transport_scores.parquet,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/transport/full_reference_control/hiha_harmony30_k100/uniform_uot/cell_transport_scores.parquet,03b98b1b4729978361592ff4e91e5a5d9a9ddcf18eb9e13daffa1e3c194b1784,138669
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/transport/full_reference_control/hiha_harmony30_k100/uniform_uot/label_probabilities.npz,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/transport/full_reference_control/hiha_harmony30_k100/uniform_uot/label_probabilities.npz,836be25f3a9c5f1a432b63799cdfd9f40bd4887b7a60da222a52cfbe198a08ed,66474
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/transport/full_reference_control/hiha_harmony30_k100/uniform_uot/method_params.yaml,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/transport/full_reference_control/hiha_harmony30_k100/uniform_uot/method_params.yaml,175f72aa32a0838820d00bd2e47d27d2cec420c50e3a49b326d2267ce6a95ad7,118
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/transport/full_reference_control/hiha_harmony30_k100/uniform_uot/sparse_coupling.parquet,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/transport/full_reference_control/hiha_harmony30_k100/uniform_uot/sparse_coupling.parquet,2de993d9397c183c5d46fc2d8aadbaa515cab9325278a0a5b5a2a8034de48fe4,6608805
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/transport/full_reference_control/hiha_harmony30_k100/uniform_uot/transport_manifest.yaml,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/transport/full_reference_control/hiha_harmony30_k100/uniform_uot/transport_manifest.yaml,053bd84c1e8e133e36bd04c34529e1c966e3b88575a035d60a0a8319a0470c60,855
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/transport/incomplete_reference/hiha_harmony30_k100/uniform_uot/cell_transport_scores.parquet,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/transport/incomplete_reference/hiha_harmony30_k100/uniform_uot/cell_transport_scores.parquet,d82ce2ddcede0fd841627985c4ed1bf5fd69f6eb48861174af9eaf7c873f880a,136379
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/transport/incomplete_reference/hiha_harmony30_k100/uniform_uot/label_probabilities.npz,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/transport/incomplete_reference/hiha_harmony30_k100/uniform_uot/label_probabilities.npz,328bc902b90ebef7231c4502dba53ae8541d02b48ca5b2c075843dd99f77246d,56402
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/transport/incomplete_reference/hiha_harmony30_k100/uniform_uot/method_params.yaml,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/transport/incomplete_reference/hiha_harmony30_k100/uniform_uot/method_params.yaml,175f72aa32a0838820d00bd2e47d27d2cec420c50e3a49b326d2267ce6a95ad7,118
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/transport/incomplete_reference/hiha_harmony30_k100/uniform_uot/sparse_coupling.parquet,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/transport/incomplete_reference/hiha_harmony30_k100/uniform_uot/sparse_coupling.parquet,ac2a18a0db7b77d18e8dd55148068b99a338f624aed95dfc1eb27ecb23b8bf86,5696690
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/transport/incomplete_reference/hiha_harmony30_k100/uniform_uot/transport_manifest.yaml,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed2_tau05_uniform/transport/incomplete_reference/hiha_harmony30_k100/uniform_uot/transport_manifest.yaml,5451040b34e357af9ef3e437ef82a3a272ac953bbd9d7ed9a949aaed93ee50ec,847
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/benchmark/condition_manifest.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/benchmark/condition_manifest.csv,9a09613dc857f54c2e30d715114e5b9d97d2a819e805d935e94c23eb647c540d,157
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/benchmark/full_reference_control/evaluation_truth/benchmark_truth_manifest.yaml,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/benchmark/full_reference_control/evaluation_truth/benchmark_truth_manifest.yaml,f76b2dfe796be6843f4d1739bebfc99d825e3ff3a9712487aad1b19ee7bfc99d,411
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/benchmark/full_reference_control/evaluation_truth/query_truth.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/benchmark/full_reference_control/evaluation_truth/query_truth.csv,e155b58d92aac1261c273e9582ba2629029aaf5abcf2d384682782d61f9dc841,127312
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/benchmark/full_reference_control/evaluation_truth/state_presence.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/benchmark/full_reference_control/evaluation_truth/state_presence.csv,3b6103c8eb6047c2fc688e0778b1b6436e5ba73b741f6e7f2e97b91b326e397d,157
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/benchmark/full_reference_control/model_visible/target_labels.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/benchmark/full_reference_control/model_visible/target_labels.csv,2ab72f8c01d5048e184a9c0e9a53e8f05098aec5601c96db5f43cc841755965f,240897
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/benchmark/incomplete_reference/evaluation_truth/benchmark_truth_manifest.yaml,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/benchmark/incomplete_reference/evaluation_truth/benchmark_truth_manifest.yaml,df3a3aefc9bd660aa2ae20e7fdc69dc6d7f29e4873799f5d0a3eb23ad327618a,405
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/benchmark/incomplete_reference/evaluation_truth/query_truth.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/benchmark/incomplete_reference/evaluation_truth/query_truth.csv,aa68d3b6fd104b01740e3cb549f5bdbec61a451518854ab9a65b5671ed4b6d80,127312
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/benchmark/incomplete_reference/evaluation_truth/state_presence.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/benchmark/incomplete_reference/evaluation_truth/state_presence.csv,6659b34c358b4453c789fb36c26d115db47ca1095ed27817d93a80bb0478b760,158
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/benchmark/incomplete_reference/model_visible/target_labels.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/benchmark/incomplete_reference/model_visible/target_labels.csv,fb84f3349318d3eb765d9c1bec2cf2ed6ff67e42ecd6d2080e180656b00aef9d,192945
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/benchmark/split_manifest.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/benchmark/split_manifest.csv,1a0c5416cdf836fd635ab9640123ede5a5325e959a5fb3a1f1edf8199f81910d,1039875
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/evaluation/forced_label_summary.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/evaluation/forced_label_summary.csv,012f34a3c4e2594a27e9e108f9c07ed7a28e74bb11cab23680b9baa11b3fc4a9,6355
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/evaluation/metrics.csv,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/evaluation/metrics.csv,2afdab2d520dfe1e42811446b0f2cbf4837a5d7231e3bbe218d621ff85f8c943,26194
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/scoring/full_reference_control/external_reference_mapping/cell_scores.parquet,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/scoring/full_reference_control/external_reference_mapping/cell_scores.parquet,9b7f05333affd2bbb070aa9e762efe8150318b9f83a620a8ad88200321e3e283,353419
units/hiha_matched_reference/data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/scoring/full_reference_control/hiha_harmony30_k100/cell_scores.parquet,hiha_matched_reference,data/runs/hiha_dc_isg_cdc2_seed3_report_leave_one_HIHA_DC/scoring/full_reference_control/hiha_harmony30_k100/cell_scores.parquet,6346bc147914aef8a214dcefaba9ce57c7b68ce90bd6758d6d4220ebe1f9aa7c,351335
